COUNT,F7,AF7,AF8,F8,MARKER
170,375054.61897,329336.85557,367483.51699,375054.61897
172,375054.61897,344351.99371,375054.61897,375054.61897
174,375054.61897,343355.3631,375054.61897,375054.61897
176,375054.61897,329349.10611,373418.23297,375054.61897
178,375054.61897,329385.41063,375054.61897,375054.61897
180,375054.61897,329000.81521,375054.61897,375054.61897
182,375054.61897,329482.69959,375054.61897,375054.61897
184,375054.61897,329538.00586,356259.96569,375054.61897
186,375054.61897,329520.43483,369743.6522,375054.61897
188,375054.61897,330774.55033,375054.61897,375054.61897
190,375054.61897,330633.40086,375054.61897,375054.61897
192,375054.61897,329499.24229,369947.79806,375054.61897
194,375054.61897,329246.98847,375054.61897,375054.61897
196,375054.61897,347136.75606,375054.61897,375054.61897
198,375054.61897,342240.78751,375054.61897,375054.61897
200,375054.61897,308222.64749,357131.98953,375054.61897
202,375054.61897,312750.78687,353930.97708,375054.61897
204,375054.61897,324151.56861,375054.61897,375054.61897
206,375054.61897,332861.65784,375054.61897,375054.61897
208,375054.61897,364456.06876,337190.88243,375054.61897
210,375054.61897,363034.38018,353861.45303,375054.61897
212,375054.61897,343050.26206,375054.61897,375054.61897
214,375054.61897,353470.37466,375054.61897,375054.61897
216,375054.61897,375054.61897,348570.56105,375054.61897
218,375054.61897,375054.61897,355770.92771,375054.61897
220,375054.61897,355060.17284,375054.61897,375054.61897
222,375054.61897,375054.61897,375054.61897,375054.61897
224,375054.61897,375054.61897,375054.61897,375054.61897
226,375054.61897,375054.61897,375054.61897,375054.61897
228,375054.61897,375054.61897,375054.61897,375054.61897
230,375054.61897,375054.61897,375054.61897,375054.61897
232,375054.61897,375054.61897,375054.61897,375054.61897
234,375054.61897,375054.61897,375054.61897,375054.61897
236,375054.61897,375054.61897,375054.61897,375054.61897
238,375054.61897,375054.61897,375054.61897,375054.61897
240,375054.61897,375054.61897,375054.61897,375054.61897
242,375054.61897,375054.61897,375054.61897,375054.61897
244,375054.61897,375054.61897,375054.61897,375054.61897
246,375054.61897,375054.61897,375054.61897,375054.61897
248,375054.61897,375054.61897,375054.61897,375054.61897
250,375054.61897,375054.61897,375054.61897,375054.61897
252,375054.61897,375054.61897,375054.61897,375054.61897
254,375054.61897,375054.61897,375054.61897,375054.61897
256,375054.61897,375054.61897,375054.61897,375054.61897
258,375054.61897,375054.61897,375054.61897,375054.61897
260,375054.61897,375054.61897,375054.61897,375054.61897
262,375054.61897,375054.61897,375054.61897,375054.61897
264,375054.61897,375054.61897,375054.61897,375054.61897
266,375054.61897,375054.61897,375054.61897,375054.61897
268,375054.61897,375054.61897,375054.61897,375054.61897
270,375054.61897,375054.61897,375054.61897,375054.61897
272,375054.61897,375054.61897,375054.61897,375054.61897
274,375054.61897,375054.61897,375054.61897,375054.61897
276,375054.61897,375054.61897,375054.61897,375054.61897
278,375054.61897,375054.61897,375054.61897,375054.61897
280,375054.61897,375054.61897,375054.61897,375054.61897
282,375054.61897,375054.61897,375054.61897,375054.61897
284,375054.61897,375054.61897,375054.61897,375054.61897
286,375054.61897,375054.61897,375054.61897,375054.61897
288,375054.61897,375054.61897,375054.61897,375054.61897
290,375054.61897,375054.61897,375054.61897,375054.61897
292,375054.61897,375054.61897,375054.61897,375054.61897
294,375054.61897,375054.61897,375054.61897,375054.61897
296,375054.61897,375054.61897,375054.61897,375054.61897
298,375054.61897,375054.61897,375054.61897,375054.61897
300,375054.61897,375054.61897,375054.61897,375054.61897
302,375054.61897,375054.61897,375054.61897,375054.61897
304,375054.61897,375054.61897,375054.61897,375054.61897
306,375054.61897,375054.61897,375054.61897,375054.61897
308,375054.61897,375054.61897,375054.61897,375054.61897
310,375054.61897,375054.61897,375054.61897,375054.61897
312,375054.61897,375054.61897,375054.61897,375054.61897
314,375054.61897,375054.61897,375054.61897,375054.61897
316,375054.61897,375054.61897,375054.61897,375054.61897
318,375054.61897,375054.61897,375054.61897,375054.61897
320,375054.61897,375054.61897,375054.61897,375054.61897
322,375054.61897,375054.61897,375054.61897,375054.61897
324,375054.61897,375054.61897,375054.61897,375054.61897
326,375054.61897,375054.61897,375054.61897,375054.61897
328,375054.61897,375054.61897,375054.61897,375054.61897
330,375054.61897,375054.61897,375054.61897,375054.61897
332,375054.61897,375054.61897,375054.61897,375054.61897
334,375054.61897,375054.61897,375054.61897,375054.61897
336,375054.61897,375054.61897,375054.61897,375054.61897
338,375054.61897,375054.61897,375054.61897,375054.61897
340,375054.61897,375054.61897,375054.61897,375054.61897
342,375054.61897,375054.61897,375054.61897,375054.61897
344,375054.61897,375054.61897,375054.61897,375054.61897
346,375054.61897,375054.61897,375054.61897,375054.61897
348,375054.61897,375054.61897,375054.61897,375054.61897
350,375054.61897,375054.61897,375054.61897,375054.61897
352,375054.61897,375054.61897,375054.61897,375054.61897
354,375054.61897,375054.61897,375054.61897,375054.61897
356,375054.61897,375054.61897,375054.61897,375054.61897
358,375054.61897,375054.61897,375054.61897,375054.61897
360,375054.61897,375054.61897,375054.61897,375054.61897
362,375054.61897,375054.61897,375054.61897,375054.61897
364,375054.61897,375054.61897,375054.61897,375054.61897
366,375054.61897,375054.61897,375054.61897,375054.61897
368,375054.61897,375054.61897,375054.61897,375054.61897
370,375054.61897,375054.61897,375054.61897,375054.61897
372,375054.61897,375054.61897,375054.61897,375054.61897
374,375054.61897,375054.61897,375054.61897,375054.61897
376,375054.61897,375054.61897,375054.61897,375054.61897
378,375054.61897,375054.61897,375054.61897,375054.61897
380,375054.61897,375054.61897,375054.61897,375054.61897
382,375054.61897,375054.61897,375054.61897,375054.61897
384,375054.61897,375054.61897,375054.61897,375054.61897
386,375054.61897,375054.61897,375054.61897,375054.61897
388,375054.61897,375054.61897,375054.61897,375054.61897
390,375054.61897,375054.61897,375054.61897,375054.61897
392,375054.61897,375054.61897,375054.61897,375054.61897
394,375054.61897,375054.61897,375054.61897,375054.61897
396,375054.61897,375054.61897,375054.61897,375054.61897
398,375054.61897,375054.61897,375054.61897,375054.61897
400,375054.61897,375054.61897,375054.61897,375054.61897
402,375054.61897,375054.61897,375054.61897,375054.61897
404,375054.61897,375054.61897,375054.61897,375054.61897
406,375054.61897,375054.61897,375054.61897,375054.61897
408,375054.61897,375054.61897,375054.61897,375054.61897
410,375054.61897,375054.61897,375054.61897,375054.61897
412,375054.61897,375054.61897,375054.61897,375054.61897
414,375054.61897,375054.61897,375054.61897,375054.61897
416,375054.61897,375054.61897,375054.61897,375054.61897
418,375054.61897,375054.61897,375054.61897,375054.61897
420,375054.61897,375054.61897,375054.61897,375054.61897
422,375054.61897,375054.61897,375054.61897,375054.61897
424,375054.61897,375054.61897,375054.61897,375054.61897
426,375054.61897,375054.61897,375054.61897,375054.61897
428,375054.61897,375054.61897,375054.61897,375054.61897
430,375054.61897,375054.61897,375054.61897,375054.61897
432,375054.61897,375054.61897,375054.61897,375054.61897
434,375054.61897,375054.61897,375054.61897,375054.61897
436,375054.61897,375054.61897,375054.61897,375054.61897
438,375054.61897,375054.61897,375054.61897,375054.61897
440,375054.61897,375054.61897,375054.61897,375054.61897
442,375054.61897,375054.61897,375054.61897,375054.61897
444,375054.61897,375054.61897,375054.61897,375054.61897
446,375054.61897,375054.61897,375054.61897,375054.61897
448,375054.61897,375054.61897,375054.61897,375054.61897
450,375054.61897,375054.61897,375054.61897,375054.61897
452,375054.61897,375054.61897,375054.61897,375054.61897
454,375054.61897,375054.61897,375054.61897,375054.61897
456,375054.61897,375054.61897,375054.61897,375054.61897
458,375054.61897,375054.61897,375054.61897,375054.61897
460,375054.61897,375054.61897,375054.61897,375054.61897
462,375054.61897,375054.61897,375054.61897,375054.61897
464,375054.61897,375054.61897,375054.61897,375054.61897
466,375054.61897,375054.61897,375054.61897,375054.61897
468,375054.61897,375054.61897,375054.61897,375054.61897
470,375054.61897,375054.61897,375054.61897,375054.61897
472,375054.61897,375054.61897,375054.61897,375054.61897
474,375054.61897,375054.61897,375054.61897,375054.61897
476,375054.61897,375054.61897,375054.61897,375054.61897
478,375054.61897,375054.61897,375054.61897,375054.61897
480,375054.61897,375054.61897,375054.61897,375054.61897
482,375054.61897,375054.61897,375054.61897,375054.61897
484,375054.61897,375054.61897,375054.61897,375054.61897
486,375054.61897,375054.61897,375054.61897,375054.61897
488,375054.61897,375054.61897,375054.61897,375054.61897
490,375054.61897,375054.61897,375054.61897,375054.61897
492,375054.61897,375054.61897,375054.61897,375054.61897
494,375054.61897,375054.61897,375054.61897,375054.61897
496,375054.61897,375054.61897,375054.61897,375054.61897
498,375054.61897,375054.61897,375054.61897,375054.61897
500,375054.61897,375054.61897,375054.61897,375054.61897
502,375054.61897,375054.61897,375054.61897,375054.61897
504,375054.61897,375054.61897,375054.61897,375054.61897
506,375054.61897,375054.61897,375054.61897,375054.61897
508,375054.61897,375054.61897,375054.61897,375054.61897
510,375054.61897,375054.61897,375054.61897,375054.61897
512,375054.61897,375054.61897,375054.61897,375054.61897
514,375054.61897,375054.61897,375054.61897,375054.61897
516,375054.61897,375054.61897,375054.61897,375054.61897
518,375054.61897,375054.61897,375054.61897,375054.61897
520,375054.61897,375054.61897,375054.61897,375054.61897
522,375054.61897,375054.61897,375054.61897,375054.61897
524,375054.61897,375054.61897,375054.61897,375054.61897
526,375054.61897,375054.61897,375054.61897,375054.61897
528,375054.61897,375054.61897,375054.61897,375054.61897
530,375054.61897,375054.61897,375054.61897,375054.61897
532,375054.61897,375054.61897,375054.61897,375054.61897
534,375054.61897,375054.61897,375054.61897,375054.61897
536,375054.61897,375054.61897,375054.61897,375054.61897
538,375054.61897,375054.61897,375054.61897,375054.61897
540,375054.61897,375054.61897,375054.61897,375054.61897
542,375054.61897,375054.61897,375054.61897,375054.61897
544,375054.61897,375054.61897,375054.61897,375054.61897
546,375054.61897,375054.61897,375054.61897,375054.61897
548,375054.61897,375054.61897,375054.61897,375054.61897
550,375054.61897,375054.61897,375054.61897,375054.61897
552,375054.61897,375054.61897,375054.61897,375054.61897
554,375054.61897,375054.61897,375054.61897,375054.61897
556,375054.61897,375054.61897,375054.61897,375054.61897
558,375054.61897,375054.61897,375054.61897,375054.61897
560,375054.61897,375054.61897,375054.61897,375054.61897
562,375054.61897,375054.61897,375054.61897,375054.61897
564,375054.61897,375054.61897,375054.61897,375054.61897
566,375054.61897,375054.61897,375054.61897,375054.61897
568,375054.61897,375054.61897,375054.61897,375054.61897
570,375054.61897,375054.61897,375054.61897,375054.61897
572,375054.61897,375054.61897,375054.61897,375054.61897
574,375054.61897,375054.61897,375054.61897,375054.61897
576,375054.61897,375054.61897,375054.61897,375054.61897
578,375054.61897,375054.61897,375054.61897,375054.61897
580,375054.61897,375054.61897,375054.61897,375054.61897
582,375054.61897,375054.61897,375054.61897,375054.61897
584,375054.61897,375054.61897,375054.61897,375054.61897
586,375054.61897,375054.61897,375054.61897,375054.61897
588,375054.61897,375054.61897,375054.61897,375054.61897
590,375054.61897,375054.61897,375054.61897,375054.61897
592,375054.61897,375054.61897,375054.61897,375054.61897
594,375054.61897,375054.61897,375054.61897,375054.61897
596,375054.61897,375054.61897,375054.61897,375054.61897
598,375054.61897,375054.61897,375054.61897,375054.61897
600,375054.61897,375054.61897,375054.61897,375054.61897
602,375054.61897,375054.61897,375054.61897,375054.61897
604,375054.61897,375054.61897,375054.61897,375054.61897
606,375054.61897,375054.61897,375054.61897,375054.61897
608,375054.61897,375054.61897,375054.61897,375054.61897
610,375054.61897,375054.61897,375054.61897,375054.61897
612,375054.61897,375054.61897,375054.61897,375054.61897
614,375054.61897,375054.61897,375054.61897,375054.61897
616,375054.61897,375054.61897,375054.61897,375054.61897
618,375054.61897,375054.61897,375054.61897,375054.61897
620,375054.61897,375054.61897,375054.61897,375054.61897
622,375054.61897,375054.61897,375054.61897,375054.61897
624,375054.61897,375054.61897,375054.61897,375054.61897
626,375054.61897,375054.61897,375054.61897,375054.61897
628,375054.61897,375054.61897,375054.61897,375054.61897
630,375054.61897,375054.61897,375054.61897,375054.61897
632,375054.61897,375054.61897,375054.61897,375054.61897
634,375054.61897,375054.61897,375054.61897,375054.61897
636,375054.61897,375054.61897,375054.61897,375054.61897
638,375054.61897,375054.61897,375054.61897,375054.61897
640,375054.61897,375054.61897,375054.61897,375054.61897
642,375054.61897,375054.61897,375054.61897,375054.61897
644,375054.61897,375054.61897,375054.61897,375054.61897
646,375054.61897,375054.61897,375054.61897,375054.61897
648,375054.61897,375054.61897,375054.61897,375054.61897
650,375054.61897,375054.61897,375054.61897,375054.61897
652,375054.61897,375054.61897,375054.61897,375054.61897
654,375054.61897,375054.61897,375054.61897,375054.61897
656,375054.61897,375054.61897,375054.61897,375054.61897
658,375054.61897,375054.61897,375054.61897,375054.61897
660,375054.61897,375054.61897,375054.61897,375054.61897
662,375054.61897,375054.61897,375054.61897,375054.61897
664,375054.61897,375054.61897,375054.61897,375054.61897
666,375054.61897,375054.61897,375054.61897,375054.61897
668,375054.61897,375054.61897,375054.61897,375054.61897
670,375054.61897,375054.61897,375054.61897,375054.61897
672,375054.61897,375054.61897,375054.61897,375054.61897
674,375054.61897,375054.61897,375054.61897,375054.61897
676,375054.61897,375054.61897,375054.61897,375054.61897
678,375054.61897,375054.61897,375054.61897,375054.61897
680,375054.61897,375054.61897,375054.61897,375054.61897
682,375054.61897,375054.61897,375054.61897,375054.61897
684,375054.61897,375054.61897,375054.61897,375054.61897
686,375054.61897,375054.61897,375054.61897,375054.61897
688,375054.61897,375054.61897,375054.61897,375054.61897
690,375054.61897,375054.61897,375054.61897,375054.61897
692,375054.61897,375054.61897,375054.61897,375054.61897
694,375054.61897,375054.61897,375054.61897,375054.61897
696,375054.61897,375054.61897,375054.61897,375054.61897
698,375054.61897,375054.61897,375054.61897,375054.61897
700,375054.61897,375054.61897,375054.61897,375054.61897
702,375054.61897,375054.61897,375054.61897,375054.61897
704,375054.61897,375054.61897,375054.61897,375054.61897
706,375054.61897,375054.61897,375054.61897,375054.61897
708,375054.61897,375054.61897,375054.61897,375054.61897
710,375054.61897,375054.61897,375054.61897,375054.61897
712,375054.61897,375054.61897,375054.61897,375054.61897
714,375054.61897,375054.61897,375054.61897,375054.61897
716,375054.61897,375054.61897,375054.61897,375054.61897
718,375054.61897,375054.61897,375054.61897,375054.61897
720,375054.61897,375054.61897,375054.61897,375054.61897
722,375054.61897,375054.61897,375054.61897,375054.61897
724,375054.61897,375054.61897,375054.61897,375054.61897
726,375054.61897,375054.61897,375054.61897,375054.61897
728,375054.61897,375054.61897,375054.61897,375054.61897
730,375054.61897,375054.61897,375054.61897,375054.61897
732,375054.61897,375054.61897,375054.61897,375054.61897
734,375054.61897,375054.61897,375054.61897,375054.61897
736,375054.61897,375054.61897,375054.61897,375054.61897
738,375054.61897,375054.61897,375054.61897,375054.61897
740,375054.61897,375054.61897,375054.61897,375054.61897
742,375054.61897,375054.61897,375054.61897,375054.61897
744,375054.61897,375054.61897,375054.61897,375054.61897
746,375054.61897,375054.61897,375054.61897,375054.61897
748,375054.61897,375054.61897,375054.61897,375054.61897
750,375054.61897,375054.61897,375054.61897,375054.61897
752,375054.61897,375054.61897,375054.61897,375054.61897
754,375054.61897,375054.61897,375054.61897,375054.61897
756,375054.61897,375054.61897,375054.61897,375054.61897
758,375054.61897,375054.61897,375054.61897,375054.61897
760,375054.61897,375054.61897,375054.61897,375054.61897
762,375054.61897,375054.61897,375054.61897,375054.61897
764,375054.61897,375054.61897,375054.61897,375054.61897
766,375054.61897,375054.61897,375054.61897,375054.61897
768,375054.61897,375054.61897,375054.61897,375054.61897
770,375054.61897,375054.61897,375054.61897,375054.61897
772,375054.61897,375054.61897,375054.61897,375054.61897
774,375054.61897,375054.61897,375054.61897,375054.61897
776,375054.61897,375054.61897,375054.61897,375054.61897
778,375054.61897,375054.61897,375054.61897,375054.61897
780,375054.61897,375054.61897,375054.61897,375054.61897
782,375054.61897,375054.61897,375054.61897,375054.61897
784,375054.61897,375054.61897,375054.61897,375054.61897
786,375054.61897,375054.61897,375054.61897,375054.61897
788,375054.61897,375054.61897,375054.61897,375054.61897
790,375054.61897,375054.61897,375054.61897,375054.61897
792,375054.61897,375054.61897,375054.61897,375054.61897
794,375054.61897,375054.61897,375054.61897,375054.61897
796,375054.61897,375054.61897,375054.61897,375054.61897
798,375054.61897,375054.61897,375054.61897,375054.61897
800,375054.61897,375054.61897,375054.61897,375054.61897
802,375054.61897,375054.61897,375054.61897,375054.61897
804,375054.61897,375054.61897,375054.61897,375054.61897
806,375054.61897,375054.61897,375054.61897,375054.61897
808,375054.61897,375054.61897,375054.61897,375054.61897
810,375054.61897,375054.61897,375054.61897,375054.61897
812,375054.61897,375054.61897,375054.61897,375054.61897
814,375054.61897,375054.61897,375054.61897,375054.61897
816,375054.61897,375054.61897,375054.61897,375054.61897
818,375054.61897,375054.61897,375054.61897,375054.61897
820,375054.61897,375054.61897,375054.61897,375054.61897
822,375054.61897,375054.61897,375054.61897,375054.61897
824,375054.61897,375054.61897,375054.61897,375054.61897
826,375054.61897,375054.61897,375054.61897,375054.61897
828,375054.61897,375054.61897,375054.61897,375054.61897
830,375054.61897,375054.61897,375054.61897,375054.61897
832,375054.61897,375054.61897,375054.61897,375054.61897
834,375054.61897,375054.61897,375054.61897,375054.61897
836,375054.61897,375054.61897,375054.61897,375054.61897
838,375054.61897,375054.61897,375054.61897,375054.61897
840,375054.61897,375054.61897,375054.61897,375054.61897
842,375054.61897,375054.61897,375054.61897,375054.61897
844,375054.61897,375054.61897,375054.61897,375054.61897
846,375054.61897,375054.61897,375054.61897,375054.61897
848,375054.61897,375054.61897,375054.61897,375054.61897
850,375054.61897,375054.61897,375054.61897,375054.61897
852,375054.61897,375054.61897,375054.61897,375054.61897
854,375054.61897,375054.61897,375054.61897,375054.61897
856,375054.61897,375054.61897,375054.61897,375054.61897
858,375054.61897,375054.61897,375054.61897,375054.61897
860,375054.61897,375054.61897,375054.61897,375054.61897
862,375054.61897,375054.61897,375054.61897,375054.61897
864,375054.61897,375054.61897,375054.61897,375054.61897
866,375054.61897,375054.61897,375054.61897,375054.61897
868,375054.61897,375054.61897,375054.61897,375054.61897
870,375054.61897,375054.61897,375054.61897,375054.61897
872,375054.61897,375054.61897,375054.61897,375054.61897
874,375054.61897,375054.61897,375054.61897,375054.61897
876,375054.61897,375054.61897,375054.61897,375054.61897
878,375054.61897,375054.61897,375054.61897,375054.61897
880,375054.61897,375054.61897,375054.61897,375054.61897
882,375054.61897,375054.61897,375054.61897,375054.61897
884,375054.61897,375054.61897,375054.61897,375054.61897
886,375054.61897,375054.61897,375054.61897,375054.61897
888,375054.61897,375054.61897,375054.61897,375054.61897
890,375054.61897,375054.61897,375054.61897,375054.61897
892,375054.61897,375054.61897,375054.61897,375054.61897
894,375054.61897,375054.61897,375054.61897,375054.61897
896,375054.61897,375054.61897,375054.61897,375054.61897
898,375054.61897,375054.61897,375054.61897,375054.61897
900,375054.61897,375054.61897,375054.61897,375054.61897
902,375054.61897,375054.61897,375054.61897,375054.61897
904,375054.61897,375054.61897,375054.61897,375054.61897
906,375054.61897,375054.61897,375054.61897,375054.61897
908,375054.61897,375054.61897,375054.61897,375054.61897
910,375054.61897,375054.61897,375054.61897,375054.61897
912,375054.61897,375054.61897,375054.61897,375054.61897
914,375054.61897,375054.61897,375054.61897,375054.61897
916,375054.61897,375054.61897,375054.61897,375054.61897
918,375054.61897,375054.61897,375054.61897,375054.61897
920,375054.61897,375054.61897,375054.61897,375054.61897
922,375054.61897,375054.61897,375054.61897,375054.61897
924,375054.61897,375054.61897,375054.61897,375054.61897
926,375054.61897,375054.61897,375054.61897,375054.61897
928,375054.61897,375054.61897,375054.61897,375054.61897
930,375054.61897,375054.61897,375054.61897,375054.61897
932,375054.61897,375054.61897,375054.61897,375054.61897
934,375054.61897,375054.61897,375054.61897,375054.61897
936,375054.61897,375054.61897,375054.61897,375054.61897
938,375054.61897,375054.61897,375054.61897,375054.61897
940,375054.61897,375054.61897,375054.61897,375054.61897
942,375054.61897,375054.61897,375054.61897,375054.61897
944,375054.61897,375054.61897,375054.61897,375054.61897
946,375054.61897,375054.61897,375054.61897,375054.61897
948,375054.61897,375054.61897,375054.61897,375054.61897
950,375054.61897,375054.61897,375054.61897,375054.61897
952,375054.61897,375054.61897,375054.61897,375054.61897
954,375054.61897,375054.61897,375054.61897,375054.61897
956,375054.61897,375054.61897,375054.61897,375054.61897
958,375054.61897,375054.61897,375054.61897,375054.61897
960,375054.61897,375054.61897,375054.61897,375054.61897
962,375054.61897,375054.61897,375054.61897,375054.61897
964,375054.61897,375054.61897,375054.61897,375054.61897
966,375054.61897,375054.61897,375054.61897,375054.61897
968,375054.61897,375054.61897,375054.61897,375054.61897
970,375054.61897,375054.61897,375054.61897,375054.61897
972,375054.61897,375054.61897,375054.61897,375054.61897
974,375054.61897,375054.61897,375054.61897,375054.61897
976,375054.61897,375054.61897,375054.61897,375054.61897
978,375054.61897,375054.61897,375054.61897,375054.61897
980,375054.61897,375054.61897,375054.61897,375054.61897
982,375054.61897,375054.61897,375054.61897,375054.61897
984,375054.61897,375054.61897,375054.61897,375054.61897
986,375054.61897,375054.61897,375054.61897,375054.61897
988,375054.61897,375054.61897,375054.61897,375054.61897
990,375054.61897,375054.61897,375054.61897,375054.61897
992,375054.61897,375054.61897,375054.61897,375054.61897
994,375054.61897,375054.61897,375054.61897,375054.61897
996,375054.61897,375054.61897,375054.61897,375054.61897
998,375054.61897,375054.61897,375054.61897,375054.61897
1000,375054.61897,375054.61897,375054.61897,375054.61897
1002,375054.61897,375054.61897,375054.61897,375054.61897
1004,375054.61897,375054.61897,375054.61897,375054.61897
1006,375054.61897,375054.61897,375054.61897,375054.61897
1008,375054.61897,375054.61897,375054.61897,375054.61897
1010,375054.61897,375054.61897,375054.61897,375054.61897
1012,375054.61897,375054.61897,375054.61897,375054.61897
1014,375054.61897,375054.61897,375054.61897,375054.61897
1016,375054.61897,375054.61897,375054.61897,375054.61897
1018,375054.61897,375054.61897,375054.61897,375054.61897
1020,375054.61897,375054.61897,375054.61897,375054.61897
1022,375054.61897,375054.61897,375054.61897,375054.61897
1024,375054.61897,375054.61897,375054.61897,375054.61897
1026,375054.61897,375054.61897,375054.61897,375054.61897
1028,375054.61897,375054.61897,375054.61897,375054.61897
1030,375054.61897,375054.61897,375054.61897,375054.61897
1032,375054.61897,375054.61897,375054.61897,375054.61897
1034,375054.61897,375054.61897,375054.61897,375054.61897
1036,375054.61897,375054.61897,375054.61897,375054.61897
1038,375054.61897,375054.61897,375054.61897,375054.61897
1040,375054.61897,375054.61897,375054.61897,375054.61897
1042,375054.61897,375054.61897,375054.61897,375054.61897
1044,375054.61897,375054.61897,375054.61897,375054.61897
1046,375054.61897,375054.61897,375054.61897,375054.61897
1048,375054.61897,375054.61897,375054.61897,375054.61897
1050,375054.61897,375054.61897,375054.61897,375054.61897
1052,375054.61897,375054.61897,375054.61897,375054.61897
1054,375054.61897,375054.61897,375054.61897,375054.61897
1056,375054.61897,375054.61897,375054.61897,375054.61897
1058,375054.61897,375054.61897,375054.61897,375054.61897
1060,375054.61897,375054.61897,375054.61897,375054.61897
